20260965/1;20260965/2;20260965/3;20260965/4;20260965/5;20260965/6;20260965/7;20260965/8;20260965/9;20260965/10;20260965/11;20260965/12;965;10965;20965;30965;40965;50965;60965;70965;80965;90965;2631;12631;22631;32631;42631;52631;62631;72631;82631;92631;4297;14297;24297;34297;44297;54297;64297;74297;84297;94297;5963;15963;25963;35963;45963;55963;65963;75963;85963;95963;7629;17629;27629;37629;47629;57629;67629;77629;87629;97629;9295;19295;29295;39295;49295;59295;69295;79295;89295;99295
20260966/1;20260966/2;20260966/3;20260966/4;20260966/5;20260966/6;20260966/7;20260966/8;20260966/9;20260966/10;20260966/11;20260966/12;966;10966;20966;30966;40966;50966;60966;70966;80966;90966;2632;12632;22632;32632;42632;52632;62632;72632;82632;92632;4298;14298;24298;34298;44298;54298;64298;74298;84298;94298;5964;15964;25964;35964;45964;55964;65964;75964;85964;95964;7630;17630;27630;37630;47630;57630;67630;77630;87630;97630;9296;19296;29296;39296;49296;59296;69296;79296;89296;99296
20260967/1;20260967/2;20260967/3;20260967/4;20260967/5;20260967/6;20260967/7;20260967/8;20260967/9;20260967/10;20260967/11;20260967/12;967;10967;20967;30967;40967;50967;60967;70967;80967;90967;2633;12633;22633;32633;42633;52633;62633;72633;82633;92633;4299;14299;24299;34299;44299;54299;64299;74299;84299;94299;5965;15965;25965;35965;45965;55965;65965;75965;85965;95965;7631;17631;27631;37631;47631;57631;67631;77631;87631;97631;9297;19297;29297;39297;49297;59297;69297;79297;89297;99297
20260968/1;20260968/2;20260968/3;20260968/4;20260968/5;20260968/6;20260968/7;20260968/8;20260968/9;20260968/10;20260968/11;20260968/12;968;10968;20968;30968;40968;50968;60968;70968;80968;90968;2634;12634;22634;32634;42634;52634;62634;72634;82634;92634;4300;14300;24300;34300;44300;54300;64300;74300;84300;94300;5966;15966;25966;35966;45966;55966;65966;75966;85966;95966;7632;17632;27632;37632;47632;57632;67632;77632;87632;97632;9298;19298;29298;39298;49298;59298;69298;79298;89298;99298
20260969/1;20260969/2;20260969/3;20260969/4;20260969/5;20260969/6;20260969/7;20260969/8;20260969/9;20260969/10;20260969/11;20260969/12;969;10969;20969;30969;40969;50969;60969;70969;80969;90969;2635;12635;22635;32635;42635;52635;62635;72635;82635;92635;4301;14301;24301;34301;44301;54301;64301;74301;84301;94301;5967;15967;25967;35967;45967;55967;65967;75967;85967;95967;7633;17633;27633;37633;47633;57633;67633;77633;87633;97633;9299;19299;29299;39299;49299;59299;69299;79299;89299;99299
20260970/1;20260970/2;20260970/3;20260970/4;20260970/5;20260970/6;20260970/7;20260970/8;20260970/9;20260970/10;20260970/11;20260970/12;970;10970;20970;30970;40970;50970;60970;70970;80970;90970;2636;12636;22636;32636;42636;52636;62636;72636;82636;92636;4302;14302;24302;34302;44302;54302;64302;74302;84302;94302;5968;15968;25968;35968;45968;55968;65968;75968;85968;95968;7634;17634;27634;37634;47634;57634;67634;77634;87634;97634;9300;19300;29300;39300;49300;59300;69300;79300;89300;99300
20260971/1;20260971/2;20260971/3;20260971/4;20260971/5;20260971/6;20260971/7;20260971/8;20260971/9;20260971/10;20260971/11;20260971/12;971;10971;20971;30971;40971;50971;60971;70971;80971;90971;2637;12637;22637;32637;42637;52637;62637;72637;82637;92637;4303;14303;24303;34303;44303;54303;64303;74303;84303;94303;5969;15969;25969;35969;45969;55969;65969;75969;85969;95969;7635;17635;27635;37635;47635;57635;67635;77635;87635;97635;9301;19301;29301;39301;49301;59301;69301;79301;89301;99301
20260972/1;20260972/2;20260972/3;20260972/4;20260972/5;20260972/6;20260972/7;20260972/8;20260972/9;20260972/10;20260972/11;20260972/12;972;10972;20972;30972;40972;50972;60972;70972;80972;90972;2638;12638;22638;32638;42638;52638;62638;72638;82638;92638;4304;14304;24304;34304;44304;54304;64304;74304;84304;94304;5970;15970;25970;35970;45970;55970;65970;75970;85970;95970;7636;17636;27636;37636;47636;57636;67636;77636;87636;97636;9302;19302;29302;39302;49302;59302;69302;79302;89302;99302
20260973/1;20260973/2;20260973/3;20260973/4;20260973/5;20260973/6;20260973/7;20260973/8;20260973/9;20260973/10;20260973/11;20260973/12;973;10973;20973;30973;40973;50973;60973;70973;80973;90973;2639;12639;22639;32639;42639;52639;62639;72639;82639;92639;4305;14305;24305;34305;44305;54305;64305;74305;84305;94305;5971;15971;25971;35971;45971;55971;65971;75971;85971;95971;7637;17637;27637;37637;47637;57637;67637;77637;87637;97637;9303;19303;29303;39303;49303;59303;69303;79303;89303;99303
20260974/1;20260974/2;20260974/3;20260974/4;20260974/5;20260974/6;20260974/7;20260974/8;20260974/9;20260974/10;20260974/11;20260974/12;974;10974;20974;30974;40974;50974;60974;70974;80974;90974;2640;12640;22640;32640;42640;52640;62640;72640;82640;92640;4306;14306;24306;34306;44306;54306;64306;74306;84306;94306;5972;15972;25972;35972;45972;55972;65972;75972;85972;95972;7638;17638;27638;37638;47638;57638;67638;77638;87638;97638;9304;19304;29304;39304;49304;59304;69304;79304;89304;99304
20260975/1;20260975/2;20260975/3;20260975/4;20260975/5;20260975/6;20260975/7;20260975/8;20260975/9;20260975/10;20260975/11;20260975/12;975;10975;20975;30975;40975;50975;60975;70975;80975;90975;2641;12641;22641;32641;42641;52641;62641;72641;82641;92641;4307;14307;24307;34307;44307;54307;64307;74307;84307;94307;5973;15973;25973;35973;45973;55973;65973;75973;85973;95973;7639;17639;27639;37639;47639;57639;67639;77639;87639;97639;9305;19305;29305;39305;49305;59305;69305;79305;89305;99305
20260976/1;20260976/2;20260976/3;20260976/4;20260976/5;20260976/6;20260976/7;20260976/8;20260976/9;20260976/10;20260976/11;20260976/12;976;10976;20976;30976;40976;50976;60976;70976;80976;90976;2642;12642;22642;32642;42642;52642;62642;72642;82642;92642;4308;14308;24308;34308;44308;54308;64308;74308;84308;94308;5974;15974;25974;35974;45974;55974;65974;75974;85974;95974;7640;17640;27640;37640;47640;57640;67640;77640;87640;97640;9306;19306;29306;39306;49306;59306;69306;79306;89306;99306
20260977/1;20260977/2;20260977/3;20260977/4;20260977/5;20260977/6;20260977/7;20260977/8;20260977/9;20260977/10;20260977/11;20260977/12;977;10977;20977;30977;40977;50977;60977;70977;80977;90977;2643;12643;22643;32643;42643;52643;62643;72643;82643;92643;4309;14309;24309;34309;44309;54309;64309;74309;84309;94309;5975;15975;25975;35975;45975;55975;65975;75975;85975;95975;7641;17641;27641;37641;47641;57641;67641;77641;87641;97641;9307;19307;29307;39307;49307;59307;69307;79307;89307;99307
20260978/1;20260978/2;20260978/3;20260978/4;20260978/5;20260978/6;20260978/7;20260978/8;20260978/9;20260978/10;20260978/11;20260978/12;978;10978;20978;30978;40978;50978;60978;70978;80978;90978;2644;12644;22644;32644;42644;52644;62644;72644;82644;92644;4310;14310;24310;34310;44310;54310;64310;74310;84310;94310;5976;15976;25976;35976;45976;55976;65976;75976;85976;95976;7642;17642;27642;37642;47642;57642;67642;77642;87642;97642;9308;19308;29308;39308;49308;59308;69308;79308;89308;99308
20260979/1;20260979/2;20260979/3;20260979/4;20260979/5;20260979/6;20260979/7;20260979/8;20260979/9;20260979/10;20260979/11;20260979/12;979;10979;20979;30979;40979;50979;60979;70979;80979;90979;2645;12645;22645;32645;42645;52645;62645;72645;82645;92645;4311;14311;24311;34311;44311;54311;64311;74311;84311;94311;5977;15977;25977;35977;45977;55977;65977;75977;85977;95977;7643;17643;27643;37643;47643;57643;67643;77643;87643;97643;9309;19309;29309;39309;49309;59309;69309;79309;89309;99309
20260980/1;20260980/2;20260980/3;20260980/4;20260980/5;20260980/6;20260980/7;20260980/8;20260980/9;20260980/10;20260980/11;20260980/12;980;10980;20980;30980;40980;50980;60980;70980;80980;90980;2646;12646;22646;32646;42646;52646;62646;72646;82646;92646;4312;14312;24312;34312;44312;54312;64312;74312;84312;94312;5978;15978;25978;35978;45978;55978;65978;75978;85978;95978;7644;17644;27644;37644;47644;57644;67644;77644;87644;97644;9310;19310;29310;39310;49310;59310;69310;79310;89310;99310
20260981/1;20260981/2;20260981/3;20260981/4;20260981/5;20260981/6;20260981/7;20260981/8;20260981/9;20260981/10;20260981/11;20260981/12;981;10981;20981;30981;40981;50981;60981;70981;80981;90981;2647;12647;22647;32647;42647;52647;62647;72647;82647;92647;4313;14313;24313;34313;44313;54313;64313;74313;84313;94313;5979;15979;25979;35979;45979;55979;65979;75979;85979;95979;7645;17645;27645;37645;47645;57645;67645;77645;87645;97645;9311;19311;29311;39311;49311;59311;69311;79311;89311;99311
20260982/1;20260982/2;20260982/3;20260982/4;20260982/5;20260982/6;20260982/7;20260982/8;20260982/9;20260982/10;20260982/11;20260982/12;982;10982;20982;30982;40982;50982;60982;70982;80982;90982;2648;12648;22648;32648;42648;52648;62648;72648;82648;92648;4314;14314;24314;34314;44314;54314;64314;74314;84314;94314;5980;15980;25980;35980;45980;55980;65980;75980;85980;95980;7646;17646;27646;37646;47646;57646;67646;77646;87646;97646;9312;19312;29312;39312;49312;59312;69312;79312;89312;99312
20260983/1;20260983/2;20260983/3;20260983/4;20260983/5;20260983/6;20260983/7;20260983/8;20260983/9;20260983/10;20260983/11;20260983/12;983;10983;20983;30983;40983;50983;60983;70983;80983;90983;2649;12649;22649;32649;42649;52649;62649;72649;82649;92649;4315;14315;24315;34315;44315;54315;64315;74315;84315;94315;5981;15981;25981;35981;45981;55981;65981;75981;85981;95981;7647;17647;27647;37647;47647;57647;67647;77647;87647;97647;9313;19313;29313;39313;49313;59313;69313;79313;89313;99313
20260984/1;20260984/2;20260984/3;20260984/4;20260984/5;20260984/6;20260984/7;20260984/8;20260984/9;20260984/10;20260984/11;20260984/12;984;10984;20984;30984;40984;50984;60984;70984;80984;90984;2650;12650;22650;32650;42650;52650;62650;72650;82650;92650;4316;14316;24316;34316;44316;54316;64316;74316;84316;94316;5982;15982;25982;35982;45982;55982;65982;75982;85982;95982;7648;17648;27648;37648;47648;57648;67648;77648;87648;97648;9314;19314;29314;39314;49314;59314;69314;79314;89314;99314
20260985/1;20260985/2;20260985/3;20260985/4;20260985/5;20260985/6;20260985/7;20260985/8;20260985/9;20260985/10;20260985/11;20260985/12;985;10985;20985;30985;40985;50985;60985;70985;80985;90985;2651;12651;22651;32651;42651;52651;62651;72651;82651;92651;4317;14317;24317;34317;44317;54317;64317;74317;84317;94317;5983;15983;25983;35983;45983;55983;65983;75983;85983;95983;7649;17649;27649;37649;47649;57649;67649;77649;87649;97649;9315;19315;29315;39315;49315;59315;69315;79315;89315;99315
20260986/1;20260986/2;20260986/3;20260986/4;20260986/5;20260986/6;20260986/7;20260986/8;20260986/9;20260986/10;20260986/11;20260986/12;986;10986;20986;30986;40986;50986;60986;70986;80986;90986;2652;12652;22652;32652;42652;52652;62652;72652;82652;92652;4318;14318;24318;34318;44318;54318;64318;74318;84318;94318;5984;15984;25984;35984;45984;55984;65984;75984;85984;95984;7650;17650;27650;37650;47650;57650;67650;77650;87650;97650;9316;19316;29316;39316;49316;59316;69316;79316;89316;99316
20260987/1;20260987/2;20260987/3;20260987/4;20260987/5;20260987/6;20260987/7;20260987/8;20260987/9;20260987/10;20260987/11;20260987/12;987;10987;20987;30987;40987;50987;60987;70987;80987;90987;2653;12653;22653;32653;42653;52653;62653;72653;82653;92653;4319;14319;24319;34319;44319;54319;64319;74319;84319;94319;5985;15985;25985;35985;45985;55985;65985;75985;85985;95985;7651;17651;27651;37651;47651;57651;67651;77651;87651;97651;9317;19317;29317;39317;49317;59317;69317;79317;89317;99317
20260988/1;20260988/2;20260988/3;20260988/4;20260988/5;20260988/6;20260988/7;20260988/8;20260988/9;20260988/10;20260988/11;20260988/12;988;10988;20988;30988;40988;50988;60988;70988;80988;90988;2654;12654;22654;32654;42654;52654;62654;72654;82654;92654;4320;14320;24320;34320;44320;54320;64320;74320;84320;94320;5986;15986;25986;35986;45986;55986;65986;75986;85986;95986;7652;17652;27652;37652;47652;57652;67652;77652;87652;97652;9318;19318;29318;39318;49318;59318;69318;79318;89318;99318
20260989/1;20260989/2;20260989/3;20260989/4;20260989/5;20260989/6;20260989/7;20260989/8;20260989/9;20260989/10;20260989/11;20260989/12;989;10989;20989;30989;40989;50989;60989;70989;80989;90989;2655;12655;22655;32655;42655;52655;62655;72655;82655;92655;4321;14321;24321;34321;44321;54321;64321;74321;84321;94321;5987;15987;25987;35987;45987;55987;65987;75987;85987;95987;7653;17653;27653;37653;47653;57653;67653;77653;87653;97653;9319;19319;29319;39319;49319;59319;69319;79319;89319;99319
20260990/1;20260990/2;20260990/3;20260990/4;20260990/5;20260990/6;20260990/7;20260990/8;20260990/9;20260990/10;20260990/11;20260990/12;990;10990;20990;30990;40990;50990;60990;70990;80990;90990;2656;12656;22656;32656;42656;52656;62656;72656;82656;92656;4322;14322;24322;34322;44322;54322;64322;74322;84322;94322;5988;15988;25988;35988;45988;55988;65988;75988;85988;95988;7654;17654;27654;37654;47654;57654;67654;77654;87654;97654;9320;19320;29320;39320;49320;59320;69320;79320;89320;99320
20260991/1;20260991/2;20260991/3;20260991/4;20260991/5;20260991/6;20260991/7;20260991/8;20260991/9;20260991/10;20260991/11;20260991/12;991;10991;20991;30991;40991;50991;60991;70991;80991;90991;2657;12657;22657;32657;42657;52657;62657;72657;82657;92657;4323;14323;24323;34323;44323;54323;64323;74323;84323;94323;5989;15989;25989;35989;45989;55989;65989;75989;85989;95989;7655;17655;27655;37655;47655;57655;67655;77655;87655;97655;9321;19321;29321;39321;49321;59321;69321;79321;89321;99321
20260992/1;20260992/2;20260992/3;20260992/4;20260992/5;20260992/6;20260992/7;20260992/8;20260992/9;20260992/10;20260992/11;20260992/12;992;10992;20992;30992;40992;50992;60992;70992;80992;90992;2658;12658;22658;32658;42658;52658;62658;72658;82658;92658;4324;14324;24324;34324;44324;54324;64324;74324;84324;94324;5990;15990;25990;35990;45990;55990;65990;75990;85990;95990;7656;17656;27656;37656;47656;57656;67656;77656;87656;97656;9322;19322;29322;39322;49322;59322;69322;79322;89322;99322
20260993/1;20260993/2;20260993/3;20260993/4;20260993/5;20260993/6;20260993/7;20260993/8;20260993/9;20260993/10;20260993/11;20260993/12;993;10993;20993;30993;40993;50993;60993;70993;80993;90993;2659;12659;22659;32659;42659;52659;62659;72659;82659;92659;4325;14325;24325;34325;44325;54325;64325;74325;84325;94325;5991;15991;25991;35991;45991;55991;65991;75991;85991;95991;7657;17657;27657;37657;47657;57657;67657;77657;87657;97657;9323;19323;29323;39323;49323;59323;69323;79323;89323;99323
20260994/1;20260994/2;20260994/3;20260994/4;20260994/5;20260994/6;20260994/7;20260994/8;20260994/9;20260994/10;20260994/11;20260994/12;994;10994;20994;30994;40994;50994;60994;70994;80994;90994;2660;12660;22660;32660;42660;52660;62660;72660;82660;92660;4326;14326;24326;34326;44326;54326;64326;74326;84326;94326;5992;15992;25992;35992;45992;55992;65992;75992;85992;95992;7658;17658;27658;37658;47658;57658;67658;77658;87658;97658;9324;19324;29324;39324;49324;59324;69324;79324;89324;99324
20260995/1;20260995/2;20260995/3;20260995/4;20260995/5;20260995/6;20260995/7;20260995/8;20260995/9;20260995/10;20260995/11;20260995/12;995;10995;20995;30995;40995;50995;60995;70995;80995;90995;2661;12661;22661;32661;42661;52661;62661;72661;82661;92661;4327;14327;24327;34327;44327;54327;64327;74327;84327;94327;5993;15993;25993;35993;45993;55993;65993;75993;85993;95993;7659;17659;27659;37659;47659;57659;67659;77659;87659;97659;9325;19325;29325;39325;49325;59325;69325;79325;89325;99325
20260996/1;20260996/2;20260996/3;20260996/4;20260996/5;20260996/6;20260996/7;20260996/8;20260996/9;20260996/10;20260996/11;20260996/12;996;10996;20996;30996;40996;50996;60996;70996;80996;90996;2662;12662;22662;32662;42662;52662;62662;72662;82662;92662;4328;14328;24328;34328;44328;54328;64328;74328;84328;94328;5994;15994;25994;35994;45994;55994;65994;75994;85994;95994;7660;17660;27660;37660;47660;57660;67660;77660;87660;97660;9326;19326;29326;39326;49326;59326;69326;79326;89326;99326
20260997/1;20260997/2;20260997/3;20260997/4;20260997/5;20260997/6;20260997/7;20260997/8;20260997/9;20260997/10;20260997/11;20260997/12;997;10997;20997;30997;40997;50997;60997;70997;80997;90997;2663;12663;22663;32663;42663;52663;62663;72663;82663;92663;4329;14329;24329;34329;44329;54329;64329;74329;84329;94329;5995;15995;25995;35995;45995;55995;65995;75995;85995;95995;7661;17661;27661;37661;47661;57661;67661;77661;87661;97661;9327;19327;29327;39327;49327;59327;69327;79327;89327;99327
20260998/1;20260998/2;20260998/3;20260998/4;20260998/5;20260998/6;20260998/7;20260998/8;20260998/9;20260998/10;20260998/11;20260998/12;998;10998;20998;30998;40998;50998;60998;70998;80998;90998;2664;12664;22664;32664;42664;52664;62664;72664;82664;92664;4330;14330;24330;34330;44330;54330;64330;74330;84330;94330;5996;15996;25996;35996;45996;55996;65996;75996;85996;95996;7662;17662;27662;37662;47662;57662;67662;77662;87662;97662;9328;19328;29328;39328;49328;59328;69328;79328;89328;99328
20260999/1;20260999/2;20260999/3;20260999/4;20260999/5;20260999/6;20260999/7;20260999/8;20260999/9;20260999/10;20260999/11;20260999/12;999;10999;20999;30999;40999;50999;60999;70999;80999;90999;2665;12665;22665;32665;42665;52665;62665;72665;82665;92665;4331;14331;24331;34331;44331;54331;64331;74331;84331;94331;5997;15997;25997;35997;45997;55997;65997;75997;85997;95997;7663;17663;27663;37663;47663;57663;67663;77663;87663;97663;9329;19329;29329;39329;49329;59329;69329;79329;89329;99329
20261000/1;20261000/2;20261000/3;20261000/4;20261000/5;20261000/6;20261000/7;20261000/8;20261000/9;20261000/10;20261000/11;20261000/12;1000;11000;21000;31000;41000;51000;61000;71000;81000;91000;2666;12666;22666;32666;42666;52666;62666;72666;82666;92666;4332;14332;24332;34332;44332;54332;64332;74332;84332;94332;5998;15998;25998;35998;45998;55998;65998;75998;85998;95998;7664;17664;27664;37664;47664;57664;67664;77664;87664;97664;9330;19330;29330;39330;49330;59330;69330;79330;89330;99330
20261001/1;20261001/2;20261001/3;20261001/4;20261001/5;20261001/6;20261001/7;20261001/8;20261001/9;20261001/10;20261001/11;20261001/12;1001;11001;21001;31001;41001;51001;61001;71001;81001;91001;2667;12667;22667;32667;42667;52667;62667;72667;82667;92667;4333;14333;24333;34333;44333;54333;64333;74333;84333;94333;5999;15999;25999;35999;45999;55999;65999;75999;85999;95999;7665;17665;27665;37665;47665;57665;67665;77665;87665;97665;9331;19331;29331;39331;49331;59331;69331;79331;89331;99331
20261002/1;20261002/2;20261002/3;20261002/4;20261002/5;20261002/6;20261002/7;20261002/8;20261002/9;20261002/10;20261002/11;20261002/12;1002;11002;21002;31002;41002;51002;61002;71002;81002;91002;2668;12668;22668;32668;42668;52668;62668;72668;82668;92668;4334;14334;24334;34334;44334;54334;64334;74334;84334;94334;6000;16000;26000;36000;46000;56000;66000;76000;86000;96000;7666;17666;27666;37666;47666;57666;67666;77666;87666;97666;9332;19332;29332;39332;49332;59332;69332;79332;89332;99332
20261003/1;20261003/2;20261003/3;20261003/4;20261003/5;20261003/6;20261003/7;20261003/8;20261003/9;20261003/10;20261003/11;20261003/12;1003;11003;21003;31003;41003;51003;61003;71003;81003;91003;2669;12669;22669;32669;42669;52669;62669;72669;82669;92669;4335;14335;24335;34335;44335;54335;64335;74335;84335;94335;6001;16001;26001;36001;46001;56001;66001;76001;86001;96001;7667;17667;27667;37667;47667;57667;67667;77667;87667;97667;9333;19333;29333;39333;49333;59333;69333;79333;89333;99333
20261004/1;20261004/2;20261004/3;20261004/4;20261004/5;20261004/6;20261004/7;20261004/8;20261004/9;20261004/10;20261004/11;20261004/12;1004;11004;21004;31004;41004;51004;61004;71004;81004;91004;2670;12670;22670;32670;42670;52670;62670;72670;82670;92670;4336;14336;24336;34336;44336;54336;64336;74336;84336;94336;6002;16002;26002;36002;46002;56002;66002;76002;86002;96002;7668;17668;27668;37668;47668;57668;67668;77668;87668;97668;9334;19334;29334;39334;49334;59334;69334;79334;89334;99334
20261005/1;20261005/2;20261005/3;20261005/4;20261005/5;20261005/6;20261005/7;20261005/8;20261005/9;20261005/10;20261005/11;20261005/12;1005;11005;21005;31005;41005;51005;61005;71005;81005;91005;2671;12671;22671;32671;42671;52671;62671;72671;82671;92671;4337;14337;24337;34337;44337;54337;64337;74337;84337;94337;6003;16003;26003;36003;46003;56003;66003;76003;86003;96003;7669;17669;27669;37669;47669;57669;67669;77669;87669;97669;9335;19335;29335;39335;49335;59335;69335;79335;89335;99335
20261006/1;20261006/2;20261006/3;20261006/4;20261006/5;20261006/6;20261006/7;20261006/8;20261006/9;20261006/10;20261006/11;20261006/12;1006;11006;21006;31006;41006;51006;61006;71006;81006;91006;2672;12672;22672;32672;42672;52672;62672;72672;82672;92672;4338;14338;24338;34338;44338;54338;64338;74338;84338;94338;6004;16004;26004;36004;46004;56004;66004;76004;86004;96004;7670;17670;27670;37670;47670;57670;67670;77670;87670;97670;9336;19336;29336;39336;49336;59336;69336;79336;89336;99336
20261007/1;20261007/2;20261007/3;20261007/4;20261007/5;20261007/6;20261007/7;20261007/8;20261007/9;20261007/10;20261007/11;20261007/12;1007;11007;21007;31007;41007;51007;61007;71007;81007;91007;2673;12673;22673;32673;42673;52673;62673;72673;82673;92673;4339;14339;24339;34339;44339;54339;64339;74339;84339;94339;6005;16005;26005;36005;46005;56005;66005;76005;86005;96005;7671;17671;27671;37671;47671;57671;67671;77671;87671;97671;9337;19337;29337;39337;49337;59337;69337;79337;89337;99337
20261008/1;20261008/2;20261008/3;20261008/4;20261008/5;20261008/6;20261008/7;20261008/8;20261008/9;20261008/10;20261008/11;20261008/12;1008;11008;21008;31008;41008;51008;61008;71008;81008;91008;2674;12674;22674;32674;42674;52674;62674;72674;82674;92674;4340;14340;24340;34340;44340;54340;64340;74340;84340;94340;6006;16006;26006;36006;46006;56006;66006;76006;86006;96006;7672;17672;27672;37672;47672;57672;67672;77672;87672;97672;9338;19338;29338;39338;49338;59338;69338;79338;89338;99338
20261009/1;20261009/2;20261009/3;20261009/4;20261009/5;20261009/6;20261009/7;20261009/8;20261009/9;20261009/10;20261009/11;20261009/12;1009;11009;21009;31009;41009;51009;61009;71009;81009;91009;2675;12675;22675;32675;42675;52675;62675;72675;82675;92675;4341;14341;24341;34341;44341;54341;64341;74341;84341;94341;6007;16007;26007;36007;46007;56007;66007;76007;86007;96007;7673;17673;27673;37673;47673;57673;67673;77673;87673;97673;9339;19339;29339;39339;49339;59339;69339;79339;89339;99339
20261010/1;20261010/2;20261010/3;20261010/4;20261010/5;20261010/6;20261010/7;20261010/8;20261010/9;20261010/10;20261010/11;20261010/12;1010;11010;21010;31010;41010;51010;61010;71010;81010;91010;2676;12676;22676;32676;42676;52676;62676;72676;82676;92676;4342;14342;24342;34342;44342;54342;64342;74342;84342;94342;6008;16008;26008;36008;46008;56008;66008;76008;86008;96008;7674;17674;27674;37674;47674;57674;67674;77674;87674;97674;9340;19340;29340;39340;49340;59340;69340;79340;89340;99340
20261011/1;20261011/2;20261011/3;20261011/4;20261011/5;20261011/6;20261011/7;20261011/8;20261011/9;20261011/10;20261011/11;20261011/12;1011;11011;21011;31011;41011;51011;61011;71011;81011;91011;2677;12677;22677;32677;42677;52677;62677;72677;82677;92677;4343;14343;24343;34343;44343;54343;64343;74343;84343;94343;6009;16009;26009;36009;46009;56009;66009;76009;86009;96009;7675;17675;27675;37675;47675;57675;67675;77675;87675;97675;9341;19341;29341;39341;49341;59341;69341;79341;89341;99341
20261012/1;20261012/2;20261012/3;20261012/4;20261012/5;20261012/6;20261012/7;20261012/8;20261012/9;20261012/10;20261012/11;20261012/12;1012;11012;21012;31012;41012;51012;61012;71012;81012;91012;2678;12678;22678;32678;42678;52678;62678;72678;82678;92678;4344;14344;24344;34344;44344;54344;64344;74344;84344;94344;6010;16010;26010;36010;46010;56010;66010;76010;86010;96010;7676;17676;27676;37676;47676;57676;67676;77676;87676;97676;9342;19342;29342;39342;49342;59342;69342;79342;89342;99342
20261013/1;20261013/2;20261013/3;20261013/4;20261013/5;20261013/6;20261013/7;20261013/8;20261013/9;20261013/10;20261013/11;20261013/12;1013;11013;21013;31013;41013;51013;61013;71013;81013;91013;2679;12679;22679;32679;42679;52679;62679;72679;82679;92679;4345;14345;24345;34345;44345;54345;64345;74345;84345;94345;6011;16011;26011;36011;46011;56011;66011;76011;86011;96011;7677;17677;27677;37677;47677;57677;67677;77677;87677;97677;9343;19343;29343;39343;49343;59343;69343;79343;89343;99343
20261014/1;20261014/2;20261014/3;20261014/4;20261014/5;20261014/6;20261014/7;20261014/8;20261014/9;20261014/10;20261014/11;20261014/12;1014;11014;21014;31014;41014;51014;61014;71014;81014;91014;2680;12680;22680;32680;42680;52680;62680;72680;82680;92680;4346;14346;24346;34346;44346;54346;64346;74346;84346;94346;6012;16012;26012;36012;46012;56012;66012;76012;86012;96012;7678;17678;27678;37678;47678;57678;67678;77678;87678;97678;9344;19344;29344;39344;49344;59344;69344;79344;89344;99344
20261015/1;20261015/2;20261015/3;20261015/4;20261015/5;20261015/6;20261015/7;20261015/8;20261015/9;20261015/10;20261015/11;20261015/12;1015;11015;21015;31015;41015;51015;61015;71015;81015;91015;2681;12681;22681;32681;42681;52681;62681;72681;82681;92681;4347;14347;24347;34347;44347;54347;64347;74347;84347;94347;6013;16013;26013;36013;46013;56013;66013;76013;86013;96013;7679;17679;27679;37679;47679;57679;67679;77679;87679;97679;9345;19345;29345;39345;49345;59345;69345;79345;89345;99345
20261016/1;20261016/2;20261016/3;20261016/4;20261016/5;20261016/6;20261016/7;20261016/8;20261016/9;20261016/10;20261016/11;20261016/12;1016;11016;21016;31016;41016;51016;61016;71016;81016;91016;2682;12682;22682;32682;42682;52682;62682;72682;82682;92682;4348;14348;24348;34348;44348;54348;64348;74348;84348;94348;6014;16014;26014;36014;46014;56014;66014;76014;86014;96014;7680;17680;27680;37680;47680;57680;67680;77680;87680;97680;9346;19346;29346;39346;49346;59346;69346;79346;89346;99346
20261017/1;20261017/2;20261017/3;20261017/4;20261017/5;20261017/6;20261017/7;20261017/8;20261017/9;20261017/10;20261017/11;20261017/12;1017;11017;21017;31017;41017;51017;61017;71017;81017;91017;2683;12683;22683;32683;42683;52683;62683;72683;82683;92683;4349;14349;24349;34349;44349;54349;64349;74349;84349;94349;6015;16015;26015;36015;46015;56015;66015;76015;86015;96015;7681;17681;27681;37681;47681;57681;67681;77681;87681;97681;9347;19347;29347;39347;49347;59347;69347;79347;89347;99347
20261018/1;20261018/2;20261018/3;20261018/4;20261018/5;20261018/6;20261018/7;20261018/8;20261018/9;20261018/10;20261018/11;20261018/12;1018;11018;21018;31018;41018;51018;61018;71018;81018;91018;2684;12684;22684;32684;42684;52684;62684;72684;82684;92684;4350;14350;24350;34350;44350;54350;64350;74350;84350;94350;6016;16016;26016;36016;46016;56016;66016;76016;86016;96016;7682;17682;27682;37682;47682;57682;67682;77682;87682;97682;9348;19348;29348;39348;49348;59348;69348;79348;89348;99348
20261019/1;20261019/2;20261019/3;20261019/4;20261019/5;20261019/6;20261019/7;20261019/8;20261019/9;20261019/10;20261019/11;20261019/12;1019;11019;21019;31019;41019;51019;61019;71019;81019;91019;2685;12685;22685;32685;42685;52685;62685;72685;82685;92685;4351;14351;24351;34351;44351;54351;64351;74351;84351;94351;6017;16017;26017;36017;46017;56017;66017;76017;86017;96017;7683;17683;27683;37683;47683;57683;67683;77683;87683;97683;9349;19349;29349;39349;49349;59349;69349;79349;89349;99349
